order_id,customer_id,order_date,channel,revenue
556,379,2024-04-20 19:00:00,Direct,225.33
557,594,2023-04-21 20:00:00,Organic,501.9
558,146,2023-02-12 18:00:00,Email,450.35
559,323,2023-07-19 09:00:00,Organic,161.02
560,122,2024-09-18 22:00:00,Direct,123.26
561,252,2023-10-26 12:00:00,Direct,64.97
562,311,2023-05-17 19:00:00,Email,791.04
563,475,2024-03-15 18:00:00,Direct,680.48
564,570,2024-07-04 18:00:00,Direct,1749.49
565,492,2023-07-26 22:00:00,Organic,337.24
566,575,2024-10-27 09:00:00,Email,753.55
567,347,2024-02-15 10:00:00,Organic,401.96
568,487,2024-09-01 10:00:00,Organic,151.64
569,473,2023-10-02 05:00:00,Paid,84.68
570,382,2024-01-04 09:00:00,Direct,487.94
571,280,2023-08-08 00:00:00,Affiliate,582.08
572,72,2023-08-20 07:00:00,Organic,557.16
573,521,2024-03-18 19:00:00,Organic,888.76
574,366,2024-01-11 06:00:00,Affiliate,92.79
575,94,2023-09-24 06:00:00,Email,1355.25
576,373,2023-11-13 03:00:00,Organic,627.17
577,339,2024-10-27 05:00:00,Direct,529.72
578,437,2024-10-13 10:00:00,Affiliate,952.34
579,336,2024-07-16 20:00:00,Organic,98.33
580,492,2024-02-25 13:00:00,Email,638.2
581,40,2024-08-22 15:00:00,Email,282.52
582,359,2023-09-26 21:00:00,Direct,932.91
583,574,2024-07-19 19:00:00,Email,36.98
584,254,2024-09-21 03:00:00,Organic,199.08
585,581,2023-03-16 16:00:00,Paid,674.87
586,398,2023-01-07 13:00:00,Direct,204.84
587,170,2024-09-25 10:00:00,Affiliate,211.41
588,511,2023-12-14 21:00:00,Paid,196.36
589,260,2023-08-03 12:00:00,Paid,248.77
590,584,2024-05-12 10:00:00,Email,112.04
591,459,2024-01-02 21:00:00,Organic,115.81
592,529,2024-06-24 18:00:00,Organic,59.63
593,341,2023-06-13 13:00:00,Affiliate,409.66
594,57,2023-11-30 02:00:00,Paid,428.58
595,218,2023-12-14 16:00:00,Email,167.58
596,464,2024-12-20 13:00:00,Email,778.73
597,247,2024-02-18 19:00:00,Organic,40.11
598,373,2023-04-03 12:00:00,Organic,699.64
599,417,2023-03-20 13:00:00,Organic,192.31
600,31,2023-08-05 18:00:00,Paid,226.88
601,368,2023-12-24 09:00:00,Organic,422.91
602,559,2024-05-21 14:00:00,Paid,88.18
603,108,2023-06-30 21:00:00,Direct,272.11
604,584,2023-09-01 05:00:00,Direct,118.35
605,418,2023-11-16 22:00:00,Direct,2487.9
606,398,2023-08-05 09:00:00,Direct,271.57
607,272,2024-06-02 21:00:00,Paid,73.8
608,116,2024-12-22 16:00:00,Direct,5.21
609,586,2023-06-18 09:00:00,Direct,646.57
610,256,2024-10-11 06:00:00,Direct,96.98
611,81,2024-05-10 17:00:00,Paid,30.33
612,128,2024-11-03 00:00:00,Affiliate,118.15
613,235,2023-07-07 01:00:00,Direct,623.57
614,553,2024-05-30 16:00:00,Paid,825.44
615,181,2024-10-05 10:00:00,Organic,182.64
616,157,2024-05-16 03:00:00,Direct,364.93
617,454,2024-05-27 06:00:00,Paid,864.44
618,571,2024-04-22 17:00:00,Direct,238.72
619,24,2024-04-01 02:00:00,Paid,190.35
620,473,2024-06-03 23:00:00,Direct,168.71
621,400,2023-10-19 17:00:00,Email,614.02
622,592,2024-09-26 10:00:00,Direct,73.21
623,134,2023-10-10 13:00:00,Organic,121.8
624,421,2024-01-12 17:00:00,Email,464.77
625,213,2023-06-05 15:00:00,Direct,58.74
626,482,2023-12-21 14:00:00,Organic,138.51
627,348,2023-07-06 03:00:00,Organic,184.65
628,166,2024-02-25 16:00:00,Organic,556.2
629,348,2024-07-04 15:00:00,Direct,324.26
630,398,2023-02-08 08:00:00,Direct,522.42
631,583,2024-10-05 21:00:00,Paid,123.31
632,435,2023-07-22 01:00:00,Organic,112.05
633,577,2023-04-18 11:00:00,Paid,176.07
634,221,2023-08-10 03:00:00,Direct,80.89
635,308,2024-06-13 20:00:00,Organic,1241.85
636,466,2023-09-12 06:00:00,Organic,177.79
637,99,2023-09-10 00:00:00,Organic,235.64
638,242,2024-01-18 22:00:00,Organic,1104.34
639,158,2023-03-31 12:00:00,Organic,224.97
640,554,2024-01-25 05:00:00,Organic,741.8
641,227,2023-02-13 07:00:00,Direct,63.1
642,423,2024-10-25 21:00:00,Organic,1441.6
643,72,2023-01-19 04:00:00,Direct,328.97
644,243,2024-08-29 04:00:00,Paid,27.25
645,530,2024-06-25 09:00:00,Organic,212.12
646,589,2023-02-02 09:00:00,Organic,405.08
647,45,2023-08-17 11:00:00,Organic,331.69
648,472,2024-09-21 06:00:00,Direct,211.94
649,371,2023-09-03 20:00:00,Organic,185.99
650,92,2024-06-24 00:00:00,Email,371.22
651,22,2024-12-02 20:00:00,Paid,176.7
652,172,2023-09-28 01:00:00,Paid,513.81
653,192,2024-11-22 06:00:00,Affiliate,130.43
654,77,2023-06-21 21:00:00,Organic,28.93
655,281,2023-10-01 02:00:00,Direct,295.35
656,364,2023-05-15 10:00:00,Paid,331.26
657,179,2024-12-22 11:00:00,Direct,1264.69
658,238,2024-02-26 04:00:00,Organic,288.93
659,135,2023-07-05 00:00:00,Paid,141.67
660,280,2023-12-30 10:00:00,Paid,193.48
661,19,2024-08-02 17:00:00,Organic,96.25
662,595,2023-07-15 16:00:00,Organic,290.87
663,371,2023-04-08 23:00:00,Paid,70.88
664,112,2023-01-22 01:00:00,Affiliate,549.94
665,221,2023-06-21 05:00:00,Paid,237.72
666,304,2024-03-01 22:00:00,Email,36.7
667,325,2023-07-04 20:00:00,Direct,144.41
668,437,2024-07-20 15:00:00,Organic,2635.06
669,438,2024-11-09 18:00:00,Organic,1895.62
670,170,2024-09-22 16:00:00,Direct,666.18
671,375,2023-09-22 12:00:00,Email,337.4
672,557,2024-10-23 04:00:00,Email,2381.82
673,381,2024-12-27 04:00:00,Direct,72.09
674,14,2024-07-07 20:00:00,Direct,127.91
675,500,2024-04-24 09:00:00,Organic,683.71
676,391,2023-09-08 06:00:00,Affiliate,167.71
677,549,2023-05-03 14:00:00,Organic,454.31
678,565,2024-01-22 18:00:00,Direct,116.71
679,530,2023-12-14 14:00:00,Direct,135.62
680,492,2023-02-04 05:00:00,Organic,225.51
681,550,2024-01-31 14:00:00,Email,216.73
682,385,2023-10-21 12:00:00,Organic,810.46
683,196,2023-12-15 18:00:00,Organic,104.24
684,300,2023-03-08 07:00:00,Direct,764.82
685,547,2024-06-03 22:00:00,Organic,288.28
686,308,2023-05-02 19:00:00,Paid,829.89
687,252,2023-06-24 03:00:00,Organic,48.56
688,8,2024-11-21 20:00:00,Organic,260.44
689,208,2024-03-26 12:00:00,Affiliate,291.11
690,131,2023-05-16 22:00:00,Direct,88.6
691,26,2023-01-16 12:00:00,Paid,60.63
692,454,2023-07-14 15:00:00,Organic,87.01
693,186,2023-01-09 13:00:00,Organic,78.54
694,484,2023-11-29 20:00:00,Paid,681.64
695,51,2023-11-23 14:00:00,Affiliate,1238.01
696,5,2024-09-05 01:00:00,Organic,366.96
697,589,2024-02-29 21:00:00,Direct,412.72
698,160,2024-02-12 16:00:00,Organic,299.04
699,208,2024-03-03 00:00:00,Organic,2092.62
700,257,2023-09-23 10:00:00,Organic,204.04
701,205,2023-07-27 13:00:00,Paid,309.49
702,11,2024-12-12 23:00:00,Direct,210.81
703,8,2024-01-04 17:00:00,Organic,497.56
704,409,2023-01-12 16:00:00,Organic,381.0
705,32,2024-11-30 13:00:00,Organic,57.79
706,540,2024-01-03 13:00:00,Paid,108.91
707,387,2024-02-24 22:00:00,Direct,160.0
708,228,2023-06-20 05:00:00,Organic,58.26
709,475,2024-03-02 17:00:00,Email,187.3
710,207,2023-07-09 12:00:00,Organic,329.93
711,318,2024-07-08 13:00:00,Organic,278.11
712,557,2024-10-19 18:00:00,Organic,62.4
713,348,2023-02-25 14:00:00,Email,145.87
714,234,2023-05-17 07:00:00,Email,78.37
715,44,2024-04-12 00:00:00,Organic,124.97
716,142,2023-03-09 13:00:00,Direct,205.3
717,176,2023-09-06 01:00:00,Email,633.15
718,449,2023-11-19 07:00:00,Organic,69.17
719,592,2024-06-01 15:00:00,Organic,1364.33
720,82,2024-03-07 06:00:00,Affiliate,269.26
721,135,2024-08-28 12:00:00,Organic,93.72
722,177,2023-09-26 04:00:00,Direct,375.84
723,383,2024-06-20 19:00:00,Affiliate,422.71
724,243,2023-04-28 17:00:00,Organic,351.46
725,567,2024-01-02 17:00:00,Organic,201.09
726,141,2023-03-07 09:00:00,Organic,89.24
727,457,2024-01-05 14:00:00,Organic,605.37
728,440,2024-08-10 14:00:00,Direct,1567.01
729,56,2023-04-24 14:00:00,Organic,639.38
730,527,2024-03-14 10:00:00,Paid,372.05
731,419,2023-05-27 02:00:00,Affiliate,304.17
732,88,2023-11-05 13:00:00,Organic,65.77
733,8,2023-01-14 21:00:00,Paid,42.07
734,477,2024-07-10 11:00:00,Paid,379.62
735,215,2024-12-28 08:00:00,Paid,386.42
736,552,2024-12-05 18:00:00,Direct,265.41
737,497,2024-12-26 22:00:00,Affiliate,78.87
738,503,2024-03-15 21:00:00,Organic,60.4
739,245,2023-10-02 17:00:00,Direct,140.58
740,478,2023-03-17 22:00:00,Direct,157.77
741,309,2024-11-29 00:00:00,Paid,130.34
742,231,2024-06-23 19:00:00,Direct,241.99
743,383,2023-09-10 16:00:00,Direct,848.71
744,155,2023-02-06 02:00:00,Paid,66.4
745,175,2024-09-01 02:00:00,Affiliate,567.13
746,115,2023-06-17 15:00:00,Paid,331.33
747,390,2023-10-21 12:00:00,Direct,218.94
748,311,2024-09-29 22:00:00,Direct,200.27
749,300,2023-11-06 21:00:00,Paid,59.51
750,18,2024-06-11 15:00:00,Direct,97.67
751,12,2024-02-23 12:00:00,Paid,216.96
752,404,2024-07-11 07:00:00,Direct,56.79
753,232,2023-08-24 22:00:00,Email,734.13
754,278,2023-08-02 20:00:00,Organic,469.56
755,353,2023-03-26 08:00:00,Direct,485.29
756,303,2023-03-06 05:00:00,Affiliate,136.88
757,541,2024-10-24 18:00:00,Organic,580.49
758,470,2023-03-05 22:00:00,Organic,288.76
759,77,2023-12-18 12:00:00,Affiliate,67.65
760,521,2024-05-05 17:00:00,Organic,34.4
761,24,2024-04-07 00:00:00,Organic,84.59
762,15,2023-11-09 06:00:00,Organic,180.0
763,525,2024-04-10 23:00:00,Direct,479.71
764,347,2023-10-30 07:00:00,Direct,683.29
765,172,2024-03-10 09:00:00,Paid,406.98
766,327,2023-05-15 17:00:00,Paid,813.27
767,485,2024-03-07 19:00:00,Organic,104.93
768,489,2023-12-13 05:00:00,Organic,147.63
769,462,2023-12-13 08:00:00,Email,636.16
770,378,2023-09-02 12:00:00,Email,204.53
771,588,2024-06-16 07:00:00,Organic,50.82
772,164,2023-04-22 12:00:00,Affiliate,2245.08
773,372,2024-08-11 16:00:00,Paid,1482.57
774,573,2023-12-09 19:00:00,Organic,284.62
775,424,2023-04-11 21:00:00,Direct,1070.07
776,477,2024-09-20 16:00:00,Direct,95.39
777,382,2023-01-28 08:00:00,Affiliate,270.28
778,155,2024-06-20 17:00:00,Paid,292.56
779,257,2023-10-24 05:00:00,Paid,55.52
780,68,2023-11-27 05:00:00,Direct,1525.47
781,344,2023-03-16 13:00:00,Paid,2248.93
782,277,2023-06-17 02:00:00,Paid,326.01
783,391,2024-05-17 20:00:00,Affiliate,489.76
784,449,2023-12-21 00:00:00,Direct,731.29
785,259,2024-10-25 18:00:00,Paid,241.2
786,307,2023-05-26 16:00:00,Direct,580.29
787,95,2023-12-10 12:00:00,Paid,711.01
788,464,2023-02-04 00:00:00,Paid,868.51
789,246,2023-06-02 12:00:00,Direct,41.24
790,187,2024-05-22 10:00:00,Paid,54.79
791,373,2024-04-26 15:00:00,Direct,362.45
792,572,2023-08-09 18:00:00,Affiliate,855.25
793,406,2024-12-23 15:00:00,Organic,219.9
794,408,2023-07-01 18:00:00,Paid,435.5
795,125,2024-10-02 09:00:00,Email,75.42
796,337,2024-04-25 01:00:00,Organic,294.73
797,341,2024-03-14 17:00:00,Organic,37.28
798,563,2024-06-29 12:00:00,Organic,221.43
799,178,2024-10-07 20:00:00,Direct,575.6
800,170,2024-09-25 05:00:00,Organic,176.31
801,39,2023-02-17 10:00:00,Paid,1240.95
802,69,2024-07-04 09:00:00,Email,287.81
803,236,2023-01-10 19:00:00,Affiliate,850.51
804,560,2023-10-01 23:00:00,Organic,39.28
805,381,2024-01-16 08:00:00,Paid,476.39
806,57,2024-04-23 14:00:00,Affiliate,54.05
807,277,2024-05-30 07:00:00,Organic,2529.06
808,99,2024-06-04 12:00:00,Direct,99.81
809,527,2023-05-17 03:00:00,Organic,77.03
810,325,2023-07-28 15:00:00,Affiliate,329.21
811,461,2023-05-23 02:00:00,Organic,160.99
812,179,2023-03-10 22:00:00,Paid,46.0
813,574,2023-09-18 19:00:00,Direct,628.72
814,119,2023-03-20 17:00:00,Email,266.75
815,469,2024-09-14 01:00:00,Organic,110.98
816,549,2024-08-27 12:00:00,Paid,65.24
817,455,2024-09-12 09:00:00,Direct,198.32
818,26,2023-07-08 08:00:00,Direct,431.41
819,490,2023-01-08 02:00:00,Paid,699.24
820,8,2024-05-10 13:00:00,Email,744.92
821,516,2024-06-04 20:00:00,Organic,477.91
822,533,2023-09-24 02:00:00,Direct,847.14
823,149,2024-04-29 09:00:00,Organic,117.65
824,488,2023-06-13 23:00:00,Direct,114.8
825,25,2024-10-14 11:00:00,Direct,142.24
826,555,2024-07-02 09:00:00,Paid,609.27
827,425,2024-05-22 23:00:00,Email,302.25
828,293,2023-03-14 19:00:00,Direct,178.67
829,185,2023-07-18 01:00:00,Organic,163.32
830,554,2024-07-25 22:00:00,Organic,234.37
831,431,2024-09-06 07:00:00,Direct,65.38
832,317,2024-05-01 20:00:00,Direct,620.29
833,398,2023-05-31 13:00:00,Organic,40.04
834,324,2023-06-28 04:00:00,Direct,306.0
835,565,2023-03-30 17:00:00,Organic,98.94
836,596,2023-07-02 16:00:00,Direct,525.09
837,546,2024-05-07 01:00:00,Organic,701.19
838,76,2024-10-26 12:00:00,Direct,914.5
839,486,2024-09-25 06:00:00,Affiliate,83.87
840,88,2023-04-16 22:00:00,Paid,444.32
841,232,2024-08-04 02:00:00,Affiliate,386.98
842,7,2024-11-28 02:00:00,Organic,252.07
843,550,2024-08-16 10:00:00,Organic,477.06
844,52,2023-07-11 04:00:00,Organic,177.89
845,396,2024-12-26 18:00:00,Direct,1553.2
846,221,2024-01-02 15:00:00,Paid,324.94
847,428,2024-01-19 23:00:00,Organic,67.2
848,143,2023-12-27 03:00:00,Organic,1196.22
849,363,2023-01-15 11:00:00,Organic,711.64
850,382,2024-06-30 22:00:00,Organic,152.17
851,561,2023-09-27 16:00:00,Email,491.1
852,277,2024-04-11 05:00:00,Organic,360.01
853,271,2024-09-03 06:00:00,Paid,384.7
854,14,2024-06-25 18:00:00,Organic,141.31
855,298,2023-11-01 15:00:00,Email,1109.56
856,464,2023-04-21 21:00:00,Organic,672.4
857,527,2023-08-20 18:00:00,Paid,600.35
858,234,2024-08-06 17:00:00,Direct,30.39
859,575,2024-08-14 19:00:00,Paid,26.75
860,27,2024-08-17 09:00:00,Organic,94.74
861,471,2023-09-30 12:00:00,Organic,793.3
862,93,2023-01-07 09:00:00,Affiliate,233.09
863,309,2024-06-29 03:00:00,Email,73.93
864,52,2024-06-01 23:00:00,Organic,34.74
865,319,2023-08-03 05:00:00,Affiliate,62.0
866,181,2023-10-12 22:00:00,Direct,61.41
867,569,2024-11-16 23:00:00,Affiliate,186.37
868,120,2023-11-27 18:00:00,Paid,813.11
869,43,2024-04-26 02:00:00,Organic,282.5
870,260,2023-03-16 05:00:00,Affiliate,926.27
871,197,2023-07-08 13:00:00,Affiliate,386.98
872,255,2024-08-24 15:00:00,Organic,119.7
873,336,2023-01-21 21:00:00,Paid,212.23
874,553,2023-07-03 06:00:00,Direct,399.38
875,502,2023-08-10 07:00:00,Affiliate,331.54
876,255,2023-06-28 19:00:00,Paid,1952.05
877,514,2023-04-22 21:00:00,Direct,492.11
878,242,2023-02-28 06:00:00,Paid,75.08
879,149,2024-09-12 00:00:00,Organic,1188.51
880,299,2024-10-30 07:00:00,Organic,300.79
881,453,2023-11-08 21:00:00,Organic,565.37
882,393,2024-12-08 02:00:00,Organic,84.78
883,212,2024-01-14 02:00:00,Paid,811.97
884,538,2023-08-25 07:00:00,Organic,395.13
885,594,2024-06-02 00:00:00,Organic,1071.44
886,595,2024-04-08 05:00:00,Paid,184.71
887,131,2023-06-21 22:00:00,Direct,91.57
888,329,2024-07-06 10:00:00,Organic,136.91
889,256,2023-10-25 20:00:00,Organic,149.12
890,479,2024-11-20 03:00:00,Paid,29.42
891,561,2023-06-14 08:00:00,Organic,40.03
892,63,2024-11-29 16:00:00,Organic,1543.92
893,311,2024-03-07 04:00:00,Organic,56.21
894,407,2024-07-13 02:00:00,Affiliate,247.37
895,105,2024-01-07 14:00:00,Direct,56.81
896,15,2024-03-21 02:00:00,Email,552.89
897,259,2023-04-26 13:00:00,Paid,991.84
898,412,2024-03-22 15:00:00,Affiliate,139.88
899,259,2023-09-10 16:00:00,Organic,2545.65
900,260,2023-01-24 19:00:00,Organic,373.32
901,45,2024-10-24 17:00:00,Email,231.69
902,331,2023-02-19 21:00:00,Direct,481.93
903,165,2024-12-18 17:00:00,Direct,244.54
904,193,2023-12-01 14:00:00,Organic,166.98
905,521,2024-08-04 14:00:00,Email,98.12
906,401,2024-07-15 03:00:00,Paid,101.28
907,374,2023-09-04 07:00:00,Organic,451.09
908,65,2024-08-13 02:00:00,Paid,170.81
909,387,2024-12-02 14:00:00,Organic,166.19
910,495,2023-12-27 01:00:00,Paid,132.07
911,415,2024-05-02 19:00:00,Organic,977.25
912,30,2023-01-01 01:00:00,Affiliate,98.39
913,266,2024-03-21 14:00:00,Organic,260.72
914,328,2023-08-24 13:00:00,Organic,413.37
915,492,2023-12-15 01:00:00,Organic,10.65
916,217,2023-03-23 21:00:00,Organic,386.2
917,320,2024-04-21 22:00:00,Paid,278.52
918,399,2024-12-04 05:00:00,Organic,309.25
919,105,2023-01-14 07:00:00,Direct,132.6
920,330,2023-12-13 21:00:00,Organic,215.56
921,47,2024-01-21 16:00:00,Organic,666.52
922,599,2023-12-23 13:00:00,Direct,375.59
923,314,2024-08-23 23:00:00,Organic,708.89
924,147,2023-04-04 19:00:00,Organic,37.0
925,462,2024-08-19 20:00:00,Organic,345.58
926,584,2023-01-22 02:00:00,Organic,451.64
927,486,2024-04-29 15:00:00,Email,129.04
928,410,2023-11-02 16:00:00,Paid,592.88
929,27,2023-09-30 15:00:00,Organic,743.65
930,29,2024-03-17 22:00:00,Paid,977.25
931,271,2023-05-10 03:00:00,Affiliate,666.84
932,501,2024-08-19 06:00:00,Organic,132.53
933,253,2024-04-26 05:00:00,Affiliate,132.94
934,385,2024-08-15 06:00:00,Direct,818.44
935,60,2023-11-21 04:00:00,Affiliate,482.72
936,107,2024-10-21 15:00:00,Organic,242.85
937,220,2024-09-08 04:00:00,Direct,86.89
938,441,2024-05-02 08:00:00,Organic,217.48
939,564,2024-12-09 09:00:00,Email,594.59
940,572,2024-11-27 01:00:00,Paid,1912.38
941,546,2023-09-22 10:00:00,Organic,227.8
942,96,2024-09-03 21:00:00,Direct,108.62
943,89,2024-12-26 21:00:00,Organic,102.54
944,231,2024-11-04 22:00:00,Organic,174.58
945,275,2023-06-06 05:00:00,Direct,57.9
946,246,2023-09-08 13:00:00,Organic,126.04
947,111,2024-08-31 17:00:00,Affiliate,294.04
948,234,2023-11-23 00:00:00,Paid,249.26
949,278,2023-04-07 00:00:00,Direct,187.65
950,477,2023-08-04 03:00:00,Organic,734.85
951,417,2023-09-17 17:00:00,Email,123.1
952,128,2023-10-10 10:00:00,Paid,468.48
953,237,2023-02-28 00:00:00,Paid,1771.67
954,128,2023-10-11 09:00:00,Email,190.95
955,394,2023-04-15 22:00:00,Paid,102.87
956,475,2023-08-16 05:00:00,Direct,194.78
957,395,2023-11-14 15:00:00,Organic,1689.13
958,111,2024-08-21 17:00:00,Email,78.8
959,90,2024-04-16 23:00:00,Organic,305.26
960,280,2024-09-16 12:00:00,Direct,1213.36
961,333,2024-03-15 17:00:00,Organic,203.92
962,224,2024-11-24 12:00:00,Paid,212.28
963,101,2023-04-23 04:00:00,Email,802.34
964,132,2023-06-20 06:00:00,Organic,101.1
965,13,2023-07-08 09:00:00,Organic,281.13
966,457,2023-03-20 17:00:00,Affiliate,318.94
967,441,2023-07-01 18:00:00,Organic,201.39
968,98,2024-12-08 02:00:00,Direct,2065.7
969,120,2023-03-12 23:00:00,Email,1440.48
970,293,2023-05-26 09:00:00,Organic,332.46
971,1,2023-10-23 05:00:00,Organic,527.14
972,572,2024-04-14 00:00:00,Paid,342.3
973,250,2023-03-09 13:00:00,Direct,207.35
974,149,2023-02-21 17:00:00,Email,865.41
975,395,2023-12-29 20:00:00,Organic,52.11
976,44,2024-04-18 13:00:00,Organic,300.38
977,44,2024-06-04 14:00:00,Direct,389.8
978,78,2023-10-25 18:00:00,Organic,317.32
979,226,2024-11-26 18:00:00,Affiliate,1423.87
980,162,2023-07-17 19:00:00,Paid,382.56
981,253,2024-02-15 05:00:00,Email,235.15
982,132,2023-03-06 21:00:00,Organic,496.51
983,448,2023-08-29 16:00:00,Paid,11.34
984,474,2024-06-19 14:00:00,Organic,14.79
985,109,2023-03-24 21:00:00,Affiliate,32.17
986,35,2024-11-27 22:00:00,Paid,864.4
987,467,2024-09-02 21:00:00,Organic,137.86
988,275,2024-04-03 19:00:00,Organic,187.86
989,187,2023-05-06 18:00:00,Organic,620.71
990,243,2024-02-29 09:00:00,Organic,454.16
991,264,2024-09-01 00:00:00,Email,139.59
992,522,2024-06-26 15:00:00,Direct,74.59
993,541,2024-02-06 22:00:00,Direct,167.32
994,87,2023-05-02 16:00:00,Direct,310.43
995,535,2023-10-21 13:00:00,Paid,100.43
996,210,2024-04-15 14:00:00,Organic,349.02
997,46,2023-04-20 23:00:00,Direct,51.36
998,467,2023-10-05 02:00:00,Organic,190.72
999,540,2024-07-21 22:00:00,Paid,776.05
1000,26,2024-07-22 11:00:00,Organic,104.65
1001,266,2024-04-26 02:00:00,Paid,240.35
1002,175,2023-04-24 00:00:00,Organic,101.62
1003,516,2024-04-21 05:00:00,Organic,255.94
1004,311,2023-11-17 18:00:00,Direct,254.73
1005,322,2023-08-07 20:00:00,Direct,138.89
1006,579,2024-06-11 11:00:00,Organic,1345.37
1007,135,2023-03-02 21:00:00,Organic,377.78
1008,55,2024-11-10 15:00:00,Paid,1000.99
1009,543,2023-03-06 03:00:00,Direct,381.7
1010,586,2024-08-08 10:00:00,Direct,582.25
1011,531,2023-09-30 22:00:00,Affiliate,33.95
1012,156,2024-01-26 11:00:00,Organic,91.11
1013,147,2024-11-23 06:00:00,Paid,11.07
1014,485,2023-04-18 14:00:00,Affiliate,948.42
1015,599,2023-06-11 13:00:00,Organic,375.25
1016,20,2024-03-27 13:00:00,Paid,132.95
1017,269,2024-08-12 15:00:00,Organic,470.18
1018,333,2023-11-23 18:00:00,Direct,661.95
1019,555,2023-01-02 09:00:00,Organic,39.37
1020,401,2024-03-09 16:00:00,Organic,444.37
1021,306,2024-04-29 11:00:00,Organic,1208.17
1022,28,2023-05-30 08:00:00,Organic,135.71
1023,467,2023-12-06 00:00:00,Organic,1001.2
1024,260,2024-03-13 14:00:00,Direct,182.49
1025,534,2024-05-15 05:00:00,Direct,825.41
1026,101,2023-07-30 17:00:00,Direct,316.05
1027,551,2023-02-14 00:00:00,Direct,88.35
1028,353,2023-10-06 22:00:00,Organic,66.66
1029,300,2024-02-14 12:00:00,Organic,123.78
1030,296,2024-01-26 14:00:00,Direct,215.48
1031,353,2023-02-13 00:00:00,Affiliate,186.27
1032,130,2024-07-01 12:00:00,Affiliate,780.48
1033,156,2024-07-20 04:00:00,Organic,528.15
1034,74,2023-05-10 22:00:00,Paid,50.91
1035,342,2024-08-31 15:00:00,Organic,35.89
1036,465,2024-08-21 05:00:00,Direct,108.11
1037,90,2024-09-22 15:00:00,Email,516.41
1038,579,2023-11-30 02:00:00,Direct,563.23
1039,455,2023-03-20 02:00:00,Email,255.98
1040,332,2024-02-17 01:00:00,Organic,1378.73
1041,348,2024-08-31 08:00:00,Organic,180.29
1042,233,2024-11-11 22:00:00,Organic,2264.34
1043,598,2024-08-05 02:00:00,Organic,34.82
1044,102,2023-11-10 17:00:00,Direct,60.98
1045,481,2023-02-12 06:00:00,Organic,84.73
1046,214,2024-09-08 00:00:00,Paid,72.45
1047,108,2024-07-26 13:00:00,Organic,345.97
1048,165,2023-06-29 05:00:00,Direct,847.22
1049,335,2023-04-13 09:00:00,Organic,394.38
1050,86,2024-08-05 01:00:00,Affiliate,354.97
1051,424,2024-10-31 03:00:00,Organic,185.73
1052,364,2023-05-06 16:00:00,Organic,339.03
1053,60,2023-04-07 09:00:00,Email,386.81
1054,482,2024-09-18 14:00:00,Organic,200.75
1055,250,2024-11-12 18:00:00,Organic,30.37
1056,560,2024-12-16 23:00:00,Affiliate,74.65
1057,117,2024-12-20 08:00:00,Paid,2059.43
1058,545,2023-02-01 14:00:00,Organic,62.2
1059,44,2024-07-27 16:00:00,Direct,390.29
1060,509,2024-05-08 17:00:00,Paid,5.25
1061,165,2024-03-17 01:00:00,Organic,426.66
1062,368,2024-09-30 03:00:00,Email,128.19
1063,292,2023-04-24 06:00:00,Direct,339.73
1064,286,2023-01-13 14:00:00,Organic,107.15
1065,204,2024-08-23 22:00:00,Direct,247.7
1066,524,2024-03-19 21:00:00,Paid,902.42
1067,121,2024-05-26 00:00:00,Affiliate,482.6
1068,188,2024-12-15 09:00:00,Paid,176.43
1069,13,2024-06-20 04:00:00,Email,69.3
1070,200,2023-06-25 10:00:00,Direct,215.69
1071,586,2023-04-27 05:00:00,Direct,308.59
1072,456,2023-02-10 12:00:00,Affiliate,267.04
1073,448,2023-12-10 07:00:00,Affiliate,10.68
1074,71,2024-01-01 23:00:00,Affiliate,168.84
1075,590,2024-08-31 16:00:00,Paid,285.1
1076,130,2024-12-28 04:00:00,Organic,178.87
1077,43,2023-05-10 23:00:00,Direct,215.24
1078,520,2024-10-10 03:00:00,Email,969.49
1079,13,2023-12-03 16:00:00,Organic,554.36
1080,535,2023-04-27 17:00:00,Organic,51.3
1081,302,2024-01-03 07:00:00,Paid,223.56
1082,527,2024-12-15 20:00:00,Organic,496.95
1083,573,2024-10-22 17:00:00,Affiliate,802.66
1084,115,2024-11-25 23:00:00,Direct,345.85
1085,460,2024-08-08 12:00:00,Paid,96.03
1086,505,2023-10-01 09:00:00,Paid,313.46
1087,308,2024-05-10 19:00:00,Organic,594.96
1088,325,2023-04-11 12:00:00,Organic,529.84
1089,579,2023-03-23 16:00:00,Organic,162.03
1090,175,2023-03-14 13:00:00,Organic,324.1
1091,514,2024-03-08 03:00:00,Organic,140.43
1092,172,2023-12-04 19:00:00,Organic,262.33
1093,502,2024-01-11 23:00:00,Organic,1278.06
1094,334,2024-07-12 10:00:00,Direct,65.36
1095,284,2024-09-11 08:00:00,Direct,1663.78
1096,475,2023-07-24 14:00:00,Paid,2507.32
1097,54,2023-06-04 14:00:00,Direct,64.73
1098,458,2023-09-04 18:00:00,Affiliate,131.5
1099,579,2024-06-21 13:00:00,Paid,497.64
1100,420,2023-04-02 16:00:00,Paid,198.96
1101,409,2023-12-04 20:00:00,Affiliate,197.38
1102,304,2023-05-11 01:00:00,Direct,34.3
1103,559,2023-09-30 11:00:00,Affiliate,190.13
1104,222,2024-08-10 16:00:00,Organic,269.77
1105,533,2024-11-26 02:00:00,Affiliate,204.34
